order_category,order_value,item_value,quantity,time_to_return_request_hours,refund_amount,return_reason,returned_item_match,item_condition_score,package_weight_delta_pct,vision_confidence_score,account_age_days,lifetime_order_count,lifetime_return_count,total_spent,return_rate,return_velocity_30d,return_velocity_48h,shared_device_count,shared_address_count,shared_payment_fingerprint_count,device_return_velocity_7d,address_return_velocity_7d,payment_return_velocity_7d,cluster_return_velocity_7d
Apparel,753.15,622.31,1,259.03,599.32,Wrong size,True,0.8380330462674204,2.704613204337206,0.8815915568594302,4,82,11,168.78,0.13414634146341464,10,0,1,3,1,1,1,1,1
Electronics,1349.87,215.29,1,11.16,184.29,Not as expected,True,0.8109130629691721,5.879051981446622,0.9612690537060847,6,67,9,262.2,0.13432835820895522,7,0,3,3,1,0,0,0,0
Other,218.92,30.12,1,598.12,26.64,Wrong size,True,0.9301284818966097,0.7467502923411751,0.923304760360727,7,81,8,475.44,0.09876543209876543,4,1,1,2,2,1,1,1,1
Other,247.32,164.82,1,545.95,163.36,Changed mind,True,0.8122645650405342,0.3100982733977098,0.9507102807674013,161,96,14,538.88,0.14583333333333334,3,0,2,3,2,1,1,1,1
Beauty,71.08,28.92,1,624.66,27.78,Not as expected,True,0.9862780001875291,1.9610359697338864,0.86800855760063,143,82,6,729.62,0.07317073170731707,2,0,3,3,1,0,2,0,2
Luxury,116.48,87.89,1,589.92,81.18,Not as expected,True,0.8039388701785962,5.651070913028732,0.963660109987234,1466,16,2,322.78,0.125,0,0,3,3,1,0,0,0,0
Electronics,437.77,320.88,1,154.32,313.31,Changed mind,True,0.9828162075182261,5.816508693703037,0.8637662928318388,1372,81,9,87.07,0.1111111111111111,0,0,1,2,2,0,0,0,0
Beauty,255.75,255.75,1,112.01,247.66,Changed mind,True,0.9469826686559119,4.8595980990865115,0.985345918323749,1202,27,3,453.37,0.1111111111111111,0,0,1,2,1,0,0,0,0
Luxury,169.05,23.68,1,165.62,22.05,Changed mind,True,0.8405750233236884,0.8063442556933975,0.9160000036266414,0,27,2,124.21,0.07407407407407407,1,0,2,7,1,0,6,0,6
Books,134.07,17.5,1,80.97,17.15,Wrong size,True,0.8715796090649119,6.1833804506794205,0.9582280523934976,0,56,6,731.43,0.10714285714285714,5,0,1,3,1,1,1,1,1
Apparel,399.23,50.96,1,342.59,46.64,Changed mind,True,0.8379825459359176,4.5538548111097175,0.8661767257159537,307,83,8,772.9,0.0963855421686747,1,0,1,4,1,0,1,0,1
Books,101.26,75.85,1,57.48,74.36,Changed mind,True,0.8395702603115232,9.204218509952483,0.8582699666323359,6,85,7,20.0,0.08235294117647059,4,0,2,2,1,3,1,1,3
Electronics,158.24,84.53,1,642.76,79.26,Wrong size,True,0.8712861929371427,7.400916340595644,0.9012970318731778,865,65,6,266.98,0.09230769230769231,0,0,2,4,1,0,0,0,0
Apparel,157.24,157.24,1,360.0,155.5,Changed mind,True,0.8270248105616976,8.755719315175167,0.9322836429252945,1,77,14,135.77,0.18181818181818182,12,1,2,2,1,3,3,3,3
Books,325.51,325.51,1,76.05,317.52,Not as expected,True,0.8262378439724714,7.720854751526392,0.9936341022090046,4,40,5,575.3,0.125,3,0,5,3,2,0,0,0,0
Sports,221.64,41.38,1,236.49,35.85,Changed mind,True,0.8278577508819872,5.006684462457028,0.9615015466602974,74,49,5,237.51,0.10204081632653061,0,0,2,3,1,0,1,0,1
Beauty,163.71,0.66,1,226.44,0.56,Wrong size,True,0.8862813488803515,9.775314621211603,0.9629451028924085,580,28,4,1685.2,0.14285714285714285,0,0,2,2,2,0,2,0,2
Sports,243.54,243.54,1,280.6,238.23,Not as expected,True,0.9079087179790175,6.498044407962366,0.903622282278346,292,21,3,43.98,0.14285714285714285,0,0,2,3,3,0,0,0,0
Other,228.5,228.5,1,445.57,222.04,Changed mind,True,0.9009581190112237,9.6819676624736,0.9633731973099413,755,71,9,226.39,0.1267605633802817,0,0,3,4,2,0,0,0,0
Electronics,171.11,171.11,1,442.1,150.22,Changed mind,True,0.9848031215897333,8.941029314352116,0.8820073791673537,967,89,5,364.97,0.056179775280898875,0,0,2,3,1,1,0,0,1
Electronics,309.77,126.01,1,663.47,115.76,Not as expected,True,0.8801441302509978,5.761012426897441,0.8950811501358622,1138,61,3,153.47,0.04918032786885246,0,0,3,5,2,1,1,0,1
Electronics,166.36,61.93,1,215.32,60.0,Wrong size,True,0.8961459934126562,9.559655339068637,0.9943222768665111,1,77,14,135.77,0.18181818181818182,12,1,2,2,1,3,3,3,3
Apparel,20.0,2.9,1,697.05,2.89,Wrong size,True,0.9266687554625581,5.137727780570947,0.8646163902145557,593,100,14,184.83,0.14,0,0,3,5,3,0,0,0,0
Electronics,399.53,238.56,1,65.03,232.11,Not as expected,True,0.552,5.954083669453513,0.774,801,67,44,340.6,0.6567164179104478,39,6,1,1,2,10,10,10,10
Sports,459.7,459.7,1,550.96,390.82,Not as expected,True,0.8961400579229255,3.5568328091982604,0.8999970923015697,561,87,8,81.39,0.09195402298850575,0,0,2,4,2,0,0,0,0
Other,69.35,8.56,1,803.4337005354095,7.42,Not as expected,True,0.928,2.0642637602911607,0.892,801,67,44,340.6,0.6567164179104478,39,6,1,1,2,10,10,10,10
Apparel,156.82,156.82,1,484.75,136.33,Wrong size,True,0.8868824209933128,7.90353254603426,0.8859841644904298,1114,63,10,427.36,0.15873015873015872,0,0,2,3,2,0,0,0,0
Sports,80.48,23.73,1,82.26,22.96,Not as expected,True,0.9944999648705785,2.906386873002682,0.8722045294593286,1422,100,6,140.09,0.06,0,0,2,2,4,0,0,0,0
Apparel,236.73,211.88,1,349.68,187.23,Changed mind,True,0.9726035849227427,1.544434884931838,0.876613548821985,1173,43,1,2285.91,0.023255813953488372,0,0,1,3,3,0,0,0,0
Electronics,64.33,1.2,1,335.59,1.05,Not as expected,True,0.9954491346570152,8.26302348711682,0.9631523638211386,1171,97,7,48.18,0.07216494845360824,0,0,2,4,3,0,0,0,0
Home,419.06,419.06,1,59.24,405.72,Changed mind,True,0.9810884632057774,4.438013133309214,0.9549311520086915,1372,81,9,87.07,0.1111111111111111,0,0,1,2,2,0,0,0,0
Luxury,50.83,20.36,1,283.89,19.67,Wrong size,True,0.8920257761893149,3.947665124191401,0.9254574433757686,825,73,8,877.2,0.1095890410958904,0,0,4,3,3,0,0,0,0
Beauty,76.72,8.73,1,545.35,8.38,Not as expected,True,0.9221076239772648,3.4094827535941405,0.8604131032254579,508,86,76,550.63,0.8837209302325582,13,0,12,12,12,7,7,7,7
Apparel,151.51,45.12,1,571.07,43.94,Wrong size,True,0.9000030648639457,9.351976663051852,0.8723316286486393,7,36,5,251.02,0.1388888888888889,4,0,1,3,4,0,0,2,2
Beauty,170.35,103.04,1,527.1,96.62,Changed mind,True,0.9114323154450633,6.175906075369588,0.8895178883135638,545,55,7,196.7,0.12727272727272726,0,0,1,1,2,0,0,0,0
Sports,68.83,43.53,1,546.3,40.07,Wrong size,True,0.8946666216076777,4.865811933530432,0.8626943296970102,217,96,11,950.68,0.11458333333333333,0,0,2,5,2,0,0,0,0
Home,419.71,41.91,1,514.58,40.25,Changed mind,True,0.8218899031838076,6.053222046178359,0.9822386753113803,6,91,12,705.23,0.13186813186813187,9,0,1,2,1,0,0,0,0
Home,108.58,43.81,1,568.04,37.41,Not as expected,True,0.998122447801471,9.468449195490193,0.941448465635936,0,94,13,270.59,0.13829787234042554,10,0,3,2,1,1,1,1,1
Other,162.73,162.73,1,6188.297743563125,142.81,Not as expected,True,0.947,2.9063762065580567,0.837,1426,73,48,162.72,0.6575342465753424,43,6,3,5,1,14,14,14,14
Home,107.02,78.51,1,393.57,78.43,Not as expected,True,0.8096433142849919,2.228014873980385,0.9090235322084801,4,21,6,234.36,0.2857142857142857,5,0,1,2,2,1,1,1,1
Other,156.38,139.72,1,523.3,139.6,Wrong size,True,0.8751959125895147,2.2828851239957104,0.8685226143645959,1267,34,6,681.5,0.17647058823529413,0,0,1,3,1,0,0,0,0
Luxury,1940.13,380.79,1,9.6,340.65,Not as expected,True,0.9597736366437393,8.334603689427073,0.917424103933124,6,18,4,111.47,0.2222222222222222,2,0,3,2,4,0,0,1,1
Other,106.92,106.92,1,483.44,91.35,Not as expected,True,0.8154214409148671,7.767935124888683,0.8797485562270656,694,86,11,183.51,0.12790697674418605,1,0,1,4,1,0,0,0,0
Luxury,107.52,81.58,1,523.03,78.75,Wrong size,True,0.8864114761721723,0.027436991837438418,0.9087260410120185,1267,34,6,681.5,0.17647058823529413,0,0,1,3,1,0,0,0,0
Beauty,89.02,47.99,1,298.0,47.24,Wrong size,True,0.8651538964566344,1.693135914682421,0.8935391666637229,1,92,9,246.02,0.09782608695652174,7,0,2,2,3,1,1,1,1
Beauty,288.52,288.52,1,466.05,268.46,Not as expected,True,0.9914455530819977,0.19687002458026348,0.8959286856667055,889,51,8,195.5,0.1568627450980392,1,0,1,4,2,0,0,0,0
Beauty,160.36,25.06,1,656.11,21.63,Not as expected,True,0.9218469311452406,5.987214321219315,0.9174693330779206,4,37,3,477.2,0.08108108108108109,3,0,1,2,2,0,0,0,0
Other,54.71,54.71,1,392.84,52.19,Wrong size,True,0.9479290735329886,2.7795211431563027,0.9764743620465921,1074,46,4,341.27,0.08695652173913043,0,0,1,4,1,0,0,0,0
Beauty,124.67,13.1,1,565.18,12.46,Wrong size,True,0.8653722988791883,0.12660863823212298,0.936076374537659,144,96,10,113.95,0.10416666666666667,2,0,1,1,2,0,0,0,0
Sports,163.15,141.38,1,365.56,121.25,Changed mind,True,0.8085528462592572,1.9139896314561589,0.9262102923308827,1146,21,3,269.19,0.14285714285714285,0,0,1,4,1,0,0,0,0
Luxury,437.65,339.53,1,383.07,333.96,Changed mind,True,0.9939984642482196,3.694699068435302,0.9625890828757624,1088,86,9,839.02,0.10465116279069768,0,0,1,5,3,0,0,0,0
Electronics,152.49,152.49,1,352.44,148.78,Changed mind,True,0.8795402427719252,6.324712797087359,0.8892353903745949,1127,51,9,269.83,0.17647058823529413,0,0,2,3,1,0,1,0,1
Luxury,115.71,39.43,1,499.91,33.81,Not as expected,True,0.983103268237315,0.8360295513645499,0.9757372108175966,270,82,13,225.99,0.15853658536585366,2,0,2,4,1,0,0,0,0
Beauty,91.41,28.37,1,611.47,26.51,Changed mind,True,0.8513701198439048,2.434175274018221,0.9402269799510664,669,80,11,81.95,0.1375,0,0,3,3,3,0,0,0,0
Books,113.19,67.57,1,450.09,66.76,Not as expected,True,0.9854016210233851,5.897165441205653,0.8916873889924564,6,84,14,1122.99,0.16666666666666666,12,0,1,3,1,1,1,1,1
Other,277.46,277.46,1,675.15,244.18,Changed mind,True,0.8299425021095841,4.38859681363258,0.9499388958988791,795,67,8,355.79,0.11940298507462686,0,0,2,2,2,0,0,0,0
Home,31.6,27.18,1,460.78,25.66,Changed mind,True,0.8093413931837298,4.605367110747397,0.9934302172610641,5,30,3,132.62,0.1,3,0,1,3,2,0,0,0,0
Sports,274.23,232.36,1,574.39,221.99,Wrong size,True,0.9927674886614011,7.297622662007765,0.9869550179407127,1037,36,31,481.22,0.8611111111111112,9,0,12,12,12,7,7,7,7
Beauty,149.39,28.0,1,229.58,25.43,Changed mind,True,0.8032655283084974,2.1434775925023386,0.9310113090934939,508,86,76,550.63,0.8837209302325582,13,0,12,12,12,7,7,7,7
Apparel,248.36,3.93,1,29.46,3.9,Not as expected,True,0.388,3.845854397720345,0.672,0,26,3,1834.0,0.11538461538461539,3,0,2,3,3,1,1,1,1
Luxury,1839.27,1429.32,1,6.0,1376.66,Changed mind,True,0.9814916043602031,2.9421685177669596,0.9287603898481414,1,20,3,258.82,0.15,2,0,3,3,2,2,0,0,2
Apparel,238.17,69.29,1,63.28,62.01,Not as expected,True,0.9866854060755836,1.6883110867222928,0.8731570503398658,1081,38,6,237.78,0.15789473684210525,0,0,1,5,1,0,0,0,0
Books,481.3,47.83,1,542.87,44.19,Not as expected,True,0.8098615976230762,6.421340557805774,0.850613314384843,1208,49,42,168.88,0.8571428571428571,6,0,12,12,12,7,7,7,7
Other,64.8,3.38,1,428.74,3.3,Changed mind,True,0.8030780436620106,5.820126831025068,0.9492870294260222,1,29,3,842.57,0.10344827586206896,2,0,1,2,2,0,0,0,0
Home,1945.75,361.58,1,2.32,359.66,Changed mind,True,0.9088104932242784,8.755728417155968,0.941519815094609,1,86,12,338.18,0.13953488372093023,10,0,1,6,1,0,2,0,2
Luxury,869.38,12.13,1,15.25,11.9,Changed mind,True,0.318,0.7963021016801042,0.827,1320,83,12,1431.73,0.14457831325301204,0,0,1,2,4,0,0,0,0
Apparel,469.71,469.71,1,613.7,429.32,Changed mind,True,0.9524825687156425,6.524445321345569,0.854497061260482,7,83,8,134.33,0.0963855421686747,5,0,4,3,1,0,1,0,1
Sports,279.09,151.04,1,387.86,139.54,Not as expected,True,0.837099934547612,1.8261707419524265,0.8726522449846444,7,98,16,371.97,0.16326530612244897,9,0,3,1,1,2,2,2,2
Books,136.97,136.97,1,372.77,123.97,Not as expected,True,0.9969063965383762,9.980018098742802,0.8615693441045167,6,82,14,493.99,0.17073170731707318,13,1,1,1,3,2,2,2,2
Other,56.55,56.55,1,70.49,42.79,Not as expected,False,0.9216205048352006,31.12,0.208,878,77,9,1108.53,0.11688311688311688,0,0,2,2,3,0,0,0,0
Apparel,823.76,18.54,1,46.72,18.45,Not as expected,True,0.438,6.705575789249685,0.681,901,36,2,153.17,0.05555555555555555,0,0,3,2,2,0,0,0,0
Apparel,253.52,14.19,1,108.57,14.13,Wrong size,True,0.9065454393409603,9.807855284471637,0.9959393580325978,231,90,9,311.92,0.1,0,0,4,2,3,3,0,0,3
Electronics,562.38,562.38,1,208.52,518.94,Not as expected,True,0.9391583131772492,9.156414308190586,0.9041385985926478,6,89,9,1048.16,0.10112359550561797,5,0,3,2,1,0,0,0,0
Other,109.61,72.92,1,829.0670851917237,69.1,Wrong size,True,0.838,7.712368342457252,0.866,1426,73,48,162.72,0.6575342465753424,43,6,3,5,1,14,14,14,14
Books,127.47,79.67,1,387.55,70.43,Changed mind,True,0.8038448019407263,6.387737229731359,0.9526450859568757,2,82,6,1389.98,0.07317073170731707,4,0,2,3,3,0,0,0,0
Home,136.9,136.9,1,368.7,89.88,Not as expected,False,0.952275832757862,61.76,0.286,577,42,4,753.51,0.09523809523809523,0,0,1,4,2,0,0,0,0
Beauty,1070.2,375.16,1,671.17,345.32,Not as expected,True,0.9847993737060563,0.05430230886872223,0.9705413051414474,1110,4,1,354.72,0.25,0,0,2,3,1,0,3,0,3
Electronics,330.28,330.28,1,88.53,322.07,Wrong size,True,0.8060195899713243,4.895044852134893,0.9530466133280258,1,45,8,387.5,0.17777777777777778,7,0,2,3,2,1,1,1,1
Luxury,58.87,0.16,1,528.69,0.14,Changed mind,True,0.9120132149931305,4.352857224516144,0.9413557474067231,1057,73,6,345.69,0.0821917808219178,0,0,3,4,3,0,0,0,0
Books,331.97,254.1,1,573.2,237.24,Wrong size,True,0.8241873343784859,7.837191101452145,0.9626278254921113,1473,93,9,191.01,0.0967741935483871,0,0,2,3,2,0,1,0,1
Other,1817.66,268.28,1,3.41,264.22,Changed mind,True,0.8122136098196582,7.243544779009342,0.926809812344574,2,61,4,409.74,0.06557377049180328,3,0,2,2,2,0,0,0,0
Apparel,335.65,153.26,1,625.9161526275359,145.17,Wrong size,True,0.755,6.174434719297314,0.742,405,31,21,2083.43,0.6774193548387096,16,0,3,5,2,5,6,5,6
Beauty,81.71,66.03,1,574.88,56.15,Not as expected,True,0.9359856056886002,0.8970942471000232,0.9955555152483248,744,58,3,2573.83,0.05172413793103448,0,0,1,1,3,0,0,0,0
Books,59.57,50.03,1,440.36,45.27,Wrong size,True,0.9448545733460684,1.2758171773500648,0.981329893496148,573,40,7,53.19,0.175,1,0,1,2,3,0,0,0,0
Apparel,193.18,193.18,1,137.41,172.18,Changed mind,True,0.9044340879789888,9.554801593920368,0.9880361216951927,182,36,2,339.97,0.05555555555555555,0,0,2,1,2,0,0,0,0
Other,102.39,63.62,1,552.44,59.64,Not as expected,True,0.8231836607019902,5.56079225313491,0.9961272524439984,1300,75,11,880.07,0.14666666666666667,0,0,2,4,4,0,0,0,0
Electronics,257.6,137.13,1,613.72,129.98,Wrong size,True,0.9433505407900528,9.079585156000517,0.9354538296985506,1036,100,6,297.21,0.06,0,0,4,1,1,0,0,0,0
Sports,48.01,10.51,1,106.64,9.04,Changed mind,True,0.8156757462138258,7.153399216413193,0.8747364168464967,484,61,54,1514.7,0.8852459016393442,11,0,12,12,12,7,7,7,7
Beauty,184.41,184.41,1,472.21,172.04,Wrong size,True,0.944964113152321,5.9094797833909904,0.8526558620853696,937,68,8,1565.12,0.11764705882352941,1,0,2,2,1,0,0,0,0
Beauty,676.63,481.92,1,49.77,473.59,Not as expected,True,0.9874997057487995,2.47454994412849,0.8613532199581937,7,34,3,905.61,0.08823529411764706,2,0,3,4,1,0,0,0,0
Home,323.35,323.35,1,278.51,207.91,Not as expected,False,0.9984833571619557,80.09,0.306,7,93,14,599.64,0.15053763440860216,11,0,3,2,2,1,1,1,1
Home,354.71,354.71,1,487.58,325.49,Wrong size,True,0.8402457938811685,5.7680540633362245,0.9415528280147727,1167,44,39,315.74,0.8863636363636364,9,0,12,12,12,7,7,7,7
Apparel,491.31,491.31,1,257.81,458.67,Changed mind,True,0.9729099721227475,8.883852933203398,0.9653146485108941,1174,92,8,447.58,0.08695652173913043,0,0,3,2,2,0,0,0,0
Books,229.25,60.33,1,512.84,52.53,Not as expected,True,0.9996468796248759,5.816504533150029,0.9572510561863996,811,80,6,59.74,0.075,0,0,2,3,2,0,0,0,0
Beauty,124.59,29.41,1,559.38,28.62,Changed mind,True,0.8694020375465431,1.6467957848735604,0.9732209763103373,270,82,13,225.99,0.15853658536585366,2,0,2,4,1,0,0,0,0
Electronics,154.8,0.72,1,109.39,0.72,Wrong size,True,0.8633336707445921,5.3486148816801595,0.8928399799196866,1058,56,6,93.81,0.10714285714285714,0,0,2,2,1,0,0,0,0
Sports,120.1,119.69,1,636.63,118.35,Wrong size,True,0.8264921277280692,0.6134831461926793,0.9062264063042433,992,99,7,341.65,0.0707070707070707,0,0,3,3,1,0,0,0,0
Apparel,341.22,341.22,1,439.6,331.45,Wrong size,True,0.8695068687737898,0.6639885926132727,0.895346392342473,1232,23,5,117.7,0.21739130434782608,0,0,2,2,2,0,0,0,0
Beauty,342.3,139.1,1,718.3256723622784,136.95,Changed mind,True,0.778,1.533962343192481,0.942,405,31,21,2083.43,0.6774193548387096,16,0,3,5,2,5,6,5,6
Electronics,162.08,56.12,1,246.13,51.79,Changed mind,True,0.8503513594805212,9.555923188321554,0.8686845693662982,795,67,8,355.79,0.11940298507462686,0,0,2,2,2,0,0,0,0
Apparel,334.15,43.93,1,626.88,41.03,Changed mind,True,0.936668877128123,9.453964492018049,0.9876052418323269,1047,83,4,150.96,0.04819277108433735,0,0,2,4,3,0,0,0,0
Sports,92.79,69.42,1,574.68,61.4,Changed mind,True,0.9143170028191405,9.998902552462498,0.9857355312152184,128,95,87,79.13,0.9157894736842105,25,0,12,12,12,7,7,7,7
Books,1275.93,14.56,1,3.76,14.34,Changed mind,True,0.8440992195199825,7.660940698824636,0.9015915947570354,1,98,8,156.38,0.08163265306122448,7,0,2,1,1,1,1,1,1
Other,680.04,239.34,1,222.46,221.81,Not as expected,True,0.9017652604741736,8.815116119221116,0.8633416780906866,1341,92,7,155.49,0.07608695652173914,0,0,1,5,3,0,0,1,1
Other,201.5,84.29,1,370.76,72.48,Changed mind,True,0.8881139372287027,4.249300175586178,0.8956669170408705,1037,36,31,481.22,0.8611111111111112,9,0,12,12,12,7,7,7,7
Luxury,395.44,158.1,1,31.22,140.27,Not as expected,True,0.447,6.736475303572226,0.703,34,92,10,393.32,0.10869565217391304,4,0,1,2,2,0,0,2,2
Electronics,177.18,127.3,1,7833.247776523238,112.23,Changed mind,True,0.913,1.6579935831629145,0.906,392,64,42,717.44,0.65625,36,0,4,1,1,3,3,3,3
Home,192.53,22.71,1,454.21,19.91,Wrong size,True,0.9886400956280357,0.398980661951277,0.8520669927627741,382,50,3,395.22,0.06,0,0,3,2,5,0,0,0,0
Apparel,416.01,416.01,1,277.07,357.15,Wrong size,False,0.9893150190617706,34.31,0.082,1445,78,13,558.22,0.16666666666666666,0,0,2,2,2,0,0,0,0
Electronics,63.37,29.39,1,251.05,26.02,Not as expected,True,0.9288467573218162,7.165423998970645,0.8574660346924039,939,15,3,474.25,0.2,0,0,2,2,1,0,0,0,0
Other,75.4,4.2,1,554.65,3.59,Changed mind,True,0.8396819525319162,3.0450556934710162,0.9721791388123202,946,75,5,225.05,0.06666666666666667,0,0,1,5,4,0,1,0,1
Books,89.03,4.91,1,486.73,4.84,Changed mind,True,0.9102995949942543,9.01252228918397,0.9407122461784322,0,96,11,932.28,0.11458333333333333,6,0,1,4,2,0,2,0,2
Apparel,71.09,35.79,1,1862.8493742704154,30.56,Not as expected,True,0.788,6.1488624331809465,0.821,801,67,44,340.6,0.6567164179104478,39,6,1,1,2,10,10,10,10
Other,254.32,89.47,1,616.4,84.0,Wrong size,True,0.9283297411486022,5.433363068199456,0.8548036240823162,1333,46,6,271.68,0.13043478260869565,0,0,5,2,1,3,0,0,3
Apparel,373.01,174.4,1,226.61,162.17,Wrong size,True,0.8916160926500254,7.079633580946125,0.9137289054287303,857,62,7,535.75,0.11290322580645161,0,0,5,3,2,0,0,0,0
Electronics,361.03,361.03,1,708.2,316.06,Changed mind,True,0.9457974389533117,7.974185068994405,0.9734546778083194,1443,56,5,1459.77,0.08928571428571429,0,0,1,4,4,0,0,0,0
Electronics,161.95,46.38,1,683.28,42.24,Wrong size,True,0.8696839051579247,9.177389325592875,0.9643416438666171,1137,66,8,173.69,0.12121212121212122,0,0,2,3,4,0,0,0,0
Home,279.54,279.54,1,301.71,241.86,Not as expected,True,0.9299004471055375,4.70135268420613,0.8748622175121036,688,50,4,519.52,0.08,0,0,1,1,1,0,0,0,0
Luxury,29.11,29.11,1,83.84,28.46,Not as expected,True,0.9981676221169743,7.9787004137242326,0.9276664128268449,1440,62,12,120.84,0.1935483870967742,0,0,2,2,1,0,0,0,0
Other,308.06,96.35,1,298.27,84.26,Wrong size,True,0.9752474940999334,7.712892570001257,0.9654140077777899,3,98,11,220.21,0.11224489795918367,8,0,2,3,1,1,1,1,1
Other,307.39,138.85,1,526.76,125.33,Wrong size,True,0.9216745086850243,5.020084463558612,0.9915161247634668,828,96,8,361.33,0.08333333333333333,0,0,3,4,1,0,0,0,0
Electronics,116.79,10.28,1,410.03,9.61,Wrong size,True,0.8476289958480683,6.988905542704331,0.9542263721050019,1465,99,7,311.24,0.0707070707070707,0,0,3,3,2,1,0,0,1
Luxury,92.04,24.32,1,533.44,22.73,Changed mind,True,0.9101130624208431,7.963014831368516,0.910633378565745,372,99,6,36.25,0.06060606060606061,0,0,1,2,1,0,0,0,0
Electronics,233.76,233.76,1,452.51,215.5,Changed mind,True,0.9182994796437469,0.7360243024714253,0.8788192609697016,888,72,6,698.97,0.08333333333333333,0,0,1,1,1,0,0,0,0
Beauty,189.02,72.7,1,386.06,65.43,Changed mind,True,0.94891539273825,3.51161816092446,0.9911708467796193,1316,76,6,358.95,0.07894736842105263,0,0,1,7,2,0,0,0,0
Luxury,245.88,91.4,1,70.04,84.77,Wrong size,True,0.486,6.5407340403562975,0.767,1406,86,8,602.72,0.09302325581395349,0,0,2,5,2,0,0,2,2
Home,425.66,425.66,1,229.59,408.74,Changed mind,True,0.8317907557204003,4.072747088575825,0.9958186798118687,389,91,3,346.97,0.03296703296703297,0,0,1,4,2,0,0,0,0
Beauty,1046.15,73.39,1,7.11,63.09,Wrong size,True,0.9304654788412231,2.9529755030461713,0.8944072880233328,6,71,11,128.63,0.15492957746478872,7,0,3,2,3,3,1,1,3
Sports,70.56,70.56,1,214.52,65.42,Not as expected,True,0.9905578990344273,5.668436952848623,0.9491601916621745,886,69,7,465.75,0.10144927536231885,0,0,3,3,1,1,0,0,1
Books,426.15,236.43,1,161.93,226.29,Not as expected,True,0.9202816692638573,9.852751538148667,0.9538361796710983,1324,54,4,361.92,0.07407407407407407,1,0,1,3,3,0,0,0,0
Other,391.94,278.17,1,401.34,234.61,Wrong size,False,0.8607265780144582,30.77,0.083,809,85,5,358.0,0.058823529411764705,0,0,4,4,2,0,0,0,0
Luxury,30.01,25.66,1,566.97,23.96,Wrong size,True,0.9945691833649628,8.967495728451237,0.9675231905925259,6,49,8,316.38,0.16326530612244897,6,0,2,3,2,0,0,0,0
Beauty,23.33,7.08,1,706.5,7.04,Wrong size,True,0.9914561531378276,4.4775077410197985,0.9427536242049629,7,81,8,475.44,0.09876543209876543,4,1,1,2,2,1,1,1,1
